Class,Text
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن در مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ از ساعت ۱۵ امروز شنبه ۱۴ بهمن در ورزشگاه اجوکیشن سیتی به مصاف هم رفتند که این بازی با برتری دو بر یک تیم ایران به پایان رسید.
ژاپنی‌ها ۵۸ و ایرانی‌ها ۴۲ درصد صاحب توپ و زمین بازی بودند. بازیکنان ایران ۱۷ و بازیکنان ژاپن ۸ شوت به سمت دروازه‌ها شلیک کردند که ۴ شوت ایرانی‌ها و دو شوت ژاپنی‌ها در چهارچوب بود. بازیکنان ایران ۲۲۵ با دقت ۷۲ درصد و بازیکنان ژاپن ۳۶۱ پاس با دقت ۸۲ درصد توپ‌ها را بین هم رد و بدل کردند.
بازیکنان ایران ۱۲ و بازیکنان ژاپن ۱۵ بار مرتکب خطا شدند و ۳ کرنر سهم هر تیم در این بازی بود.
کد خبر 6013289"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن امروز شنبه از ساعت ۱۵ در مرحله یک چهارم نهایی جام ملت‌های آسیا فینال زودهنگام این مسابقات را برگزار خواهند کرد.
«واتارو اندو» بازیکن سرشناس تیم ملی فوتبال ژاپن معتقد است این دیدار بازی سختی برای ژاپن خواهد بود. او در خصوص این دیدار گفته است: ایران در رده بندی فیفا یک پله با ما اختلاف دارد که نشان دهنده قدرت بالای این تیم است. ما در آخرین دیداری که برابر این تیم به میدان رفتیم پیروز شدیم اما بازی آسانی نبود و مطمئن هستم این بار هم بازی آسانی در پیش نداریم. اما مطمئنم تا زمانی که به توانایی‌هایمان ایمان داشته باشیم مشکلی نخواهیم داشت. بنا بر این با اعتماد به نفس به سراغ این چالش خواهیم رفت.
وی در ادامه گفت: بازیکن شماره ۲۰ این تیم (سردار آزمون) از جوانی در تیم ملی این کشور حضور دارد و بازیکن خطرناکی است و در آخرین دیداری هم که رو در روی هم قرار گرفتیم در زمین حضور داشت. توانایی فردی و تکنیک بالایی دارد و باید مراقب او باشیم. باید در این دیدار از هماهنگی خوبی در تمام خطوط برخوردار باشیم و فکر می‌کنم این بازی مهمترین دیدار ما جام ملت‌ها است.
کد خبر 6010902"
sport,"به گزارش خبرگزاری مهر و به نقل از روابط عمومی فدراسیون تکواندو، یازدهمین دوره رقابت‌های بین المللی فجیره صبح امروز یکشنبه با برگزاری مسابقات رده سنی بزرگسالان و با حضور ۴۵۹ تکواندوکار در ورزشگاه «شیخ زائد» شهر فجیره آغاز می‌شود. مراسم قرعه کشی این رقابت‌ها عصر شنبه برگزار شد و نمایندگان ایران رقبای خود را شناختند.
در وزن ۵۸- کیلوگرم که ۵۴ تکواندوکار حضور دارند، ابوالفضل زندی در بالای جدول دور نخست استراحت دارد و سپس به دیدار دو تکواندوکار از قزاقستان می‌رود. در قسمت پایین همین جدول علیرضا حسین پور نیز با قرعه مشابه با زندی. بعد از یک دور استراحت باید با برنده مبارزه دو تکواندوکار قراقستانی پیکار کند.
در این سمت جدول باربد جباری (عضو تیم گلستان) ابتدا با «محمد شریف» از مصر پیکار می‌کند و در صورت برتری به دیدار برنده مبارزه هند و آذربایجان خواهد رفت. احتمال مبارزه حسین پور و زندی در مرحله یک هشتم نهایی وجود دارد،
در سمت دیگر جدول وزن ۵۸- کیلوگرم مهدی حاج موسایی نیز همانند زندی و حسین پور دور نخست را استراحت کرده و سپس با برنده مبارزه دو تکواندوکار قراقستانی دیدار خواهد کرد.
در وزن ۸۷+ کیلوگرم که ۲۱ تکواندوکار وزنکشی کرده‌اند، میرهاشم حسینی در مبارزه اول به دیدار «مهند ابولطیف» از عربستان می‌رود و در صورت پیروزی «روسلان زاپاروف» از قزاقستان را پیش رو خواهد داشت. آرین سلیمی دیگر نماینده کشورمان در این وزن ابتدا «ماولونوف» تکواندوکار ازبکستانی را پیش رو دارد و در ادامه باید با برنده مبارزه میرهاشم حسینی، قزاقستان یا ازبکستان پیکار کند.
مجید افلاکی به عنوان سرمربی، رضا ایمان زاده مربی و دکتر یاوری پزشک تیم ملی در این مسابقات هستند.
کد خبر 6013560"
sport,"به گزارش خبرگزاری مهر، اجلاس سالیانه و انتخاباتی زون آسیای مرکزی به منظور بررسی عملکرد ۲۰۲۳ و تنظیم و تصویب برنامه‌های ۲۰۲۴ با حضور تمامی اعضا روزهای ۱۲ و ۱۳ بهمن برگزار شد.
مرادی سرپرست فدراسیون والیبال ایران و محمدرضا داورزنی عضو هیأت رییسه فدراسیون جهانی نیز در این نشست که در بانکوک برگزار شد، شرکت کردند.
یکی از موضوعات این نشست، انتخاب رییس و نایب رییس منطقه آسیای مرکزی بود که بر این اساس محمدرضا داورزنی با ۱۲ رأی قاطعانه، مجدداً به عنوان نایب رییس کاوا انتخاب شد و محمد لطیف نیز همچنان به عنوان رییس منطقه آسیای مرکزی فعالیت خواهد کرد.
رقیب داورزنی در این پست یرمک از قزاقستان بود که تنها یک رأی آورد و اعضای کمیته‌های مختلف در روزهای آینده معرفی خواهند شد.
کد خبر 6013305
سیده فرزانه شریفی"
sport,"به گزارش خبرنگار اعزامی مهر به قطر، تکلیف چهار تیم راه یافته به نیمه نهایی جام ملت‌های ۲۰۲۳ آسیا در حالی مشخص شد که کمتر کسی تصور می‌کرد تیم ملی ژاپن به دلیل عملکرد فوق‌العاده یک سال گذشته خود با پذیرش شکست مقابل تیم ملی ایران نتواند جایی در این بین داشته باشد.
برد دو بر یک ملی‌پوشان فوتبال ایران مقابل ژاپن نه تنها رسانه‌های داخل کشور را تحت تأثیر قرار داده است بلکه نشریات ورزشی آسیا نیز به طور مفصل درباره غول‌کشی ایرانی‌ها نوشته‌اند.
«الشرق الاوسط» روزنامه معتبر جهان عرب با توضیح درباره برد دو بر یک ایران مقابل ژاپن از خونسردی بازیکنان ایران در کسب این پیروزی در ثانیه‌های پایانی بازی نوشت و عنوان کرد: علیرضا جهانبخش با خونسردی هر چه تمام پنالتی ایران را به گل تبدیل کرد تا هم تیمی‌هایش در داخل و روی نیمکت با وجود محرومیت مهدی طارمی به خوشحالی بپردازند.
همچنین عملکرد سامان قدوس نیز مورد توجه ویژه نامه‌های ورزش قطر همچون «العرب» قرار گرفته و او را بازیکنی در سطح کلاس جهانی توصیف کردند.
«گلف تایم» در بخش ورزشی خود به پیروزی بزرگ و تاریخی تیم ملی ایران مقابل ژاپن اشاره کرد و به قطر به عنوان میزبان بازی‌ها هشدار داد تا حواسشان را برای دیدار نیمه نهایی مقابل شاگردان امیر قلعه نویی جمع کنند.
دیدار تیم‌های ملی ایران و قطر ساعت ۱۸:۳۰ روز هجدهم بهمن ماه در ورزشگاه الثمامه شهر دوحه قطر برگزار می‌شود.
کد خبر 6013608
مهدی مرتضویان"
sport,"به گزارش خبرگزاری مهر، هفته هشتم از سی و ششمین دوره رقابت های لیگ برتر هندبال باشگاه های کشور در بخش مردان عصر امروز یکشنبه ۱۵ بهمن ماه و پس از ۶۰ روز وقفه، با برگزاری ۶ دیدار آغاز شد که طی آن تیم صنعت مس کرمان توانست با ادامه روند پیروزی‌های خود صدرنشین لیگ باقی بماند. تیم‌های سپاهان، نیروی زمینی شهید شاملی کازرون، پیکان سبزوار، گیتی‌پسند و نفت و گاز گچساران مقابل حریفان خود به برتری رسیدند.
در نخستین مسابقه هفته هشتم، فرازبام خائیز دهدشت مقابل نایب قهرمان فصل گذشته به زمین رفت و علی‌رغم ارائه یک نمایش خوب از بازیکنان جوان و نوجوانان خود، این بازی را ۳۶ بر ۲۷ واگذار کرد.
در مهمترین بازی امروز نیز صنعت مس کرمان صدرنشین که به طبس رفته بود توانست دست پر و با ۲ امتیاز کامل به کرمان برگردد. مس در این دیدار موفق شد تنها با یک گل بیشتر میزبان خود را شکست دهد تا با ۸ پیروزی و بدون شکست در صدر جدول رده‌بندی لیگ برتر بایستد.
پلیمر خلیج‌فارس خرم‌آباد نیز که میزبان طلایی پوشان اصفهان بود، نتوانست از امتیاز میزبانی خود بهره گیرد ونتیجه را برابر این تیم مدعی واگذار کرد تا سومین شکست فصل خود را ثبت کند. سپاهان با این پیروزی ۱۱ امتیازی شد و به رده چهارم جدول رسید.
پیکان سبزوار نیز کار سختی مقابل آلومینیوم اراک نداشت و ۳۳ بر ۲۱ مهمان خود را با شکست بدرقه کرد.
نفت و گاز گچساران نیز سومین پیروزی فصل خود را برابر پرواز رقم زد. در آخرین بازی هفته هشتم و در دربی اصفهان گیتی‌پسند توانست همشهری خود را از پیش رو بردارد.
نتایج کامل مسابقات هفته هشتم به این شرح است:
فرازبام خاییز دهدشت ۲۷ - نیروی زمینی شهید شاملی کازرون ۳۶
پرواز هوانیروز اصفهان ۳۲ - نفت و گاز گچساران ۳۵
زغال سنگ طبس ۲۲ - صنعت مس کرمان ۲۳
پیکان خراسان ۳۳ - آلومینیوم اراک ۲۱
پلیمر خلیج فارس خرم آباد ۲۳ - فولاد مبارکه سپاهان ۲۷
گیتی پسند اصفهان ۲۲ - فولاد سپاهان نوین ۱۷
در پایان هفته هشتم از رقابت های لیگ برتر هندبال مردان، تیم صنعت مس کرمان با ۱۶ امتیاز صدرنشین باقی ماند، گیتی‌پسند با ۱۵ و نیروی زمینی شهید شاملی با ۱۴ امتیاز در رده‌های دوم و سوم جای دارند. فولاد سپاهان با ۱۱، پلیمر خلیج‌فارس خرم‌آباد با ۱۰، زغال‌سنگ طبس با ۹، نفت و گاز گچساران با ۸ و پیکان خراسان با ۷ امتیاز در رده‌های چهارم تا هشتم قرار گرفتند. تیم پرواز هوانیروز، سپاهان نوین و آلومینیوم اراک با ۲ و فرازبام خائیز دهدشت بدون امتیاز در رده‌های بعدی قرار دارند.
هفته نهم از رقابت های لیگ برتر هندبال مردان ۲۰ بهمن ماه برگزار خواهد شد.
کد خبر 6014555"
sport,"به گزارش خبرنگار مهر، زهرا نعمتی در حاشیه مراسم تقدیر از برترین‌های فرهنگی بازی‌های پاراآسیایی در مورد برنامه‌های آتی گفت: حقیقتاً هنوز تصمیم قطعی برای حضور در مسابقات نگرفته‌ام، البته هفته آینده یکی دو جلسه با مسؤولان کمیته ملی المپیک و پارالمپیک دارم.
وی با اشاره به تقدیر صورت گرفته در مراسم امروز ادامه داد: افتخار این را داشتم که به عنوان ورزشکار اخلاق و فرهنگی تجلیل شد، این موضوع برای خود من و دیگر دوستان انگیزه می‌شود.
نعمتی در واکنش به اینکه این تقدیر مسؤولیت شما را سنگین‌تر می‌کند، تصریح کرد: مدت‌هاست مسؤولیت سنگینی بر دوش می‌کشم، فقط گاهی قهرمانی پایان کار نیست در بحث اخلاق و فرهنگ شروع کار است.
نعمتی در مورد حضور در بازی‌های پارالمپیک پاریس گفت: قطعاً اگر در بازی‌های پارالمپیک شرکت نکنم دلایل شخصی خودم را دارم و اجازه بدهید بعداً در این مورد صحبت کنم.
کد خبر 6013956
زینب حاجی حسینی"
sport,"به گزارش خبرنگار مهر، مسابقات مرحله یک چهارم نهایی جام ملت‌های آسیا با برگزاری ۴ دیدار به پایان رسید و تیم‌های ملی فوتبال ایران، قطر، کره جنوبی و اردن راهی مرحله نیمه نهایی این مسابقات شدند.
کنفدراسیون فوتبال آسیا تیم منتخب مرحله یک چهارم نهایی را اعلام کرد که محمد محبی، علیرضا جهانبخش و سردار آزمون در این تیم حضور دارند.
کد خبر 6013852"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال قطر و ازبکستان در آخرین دیدار مرحله یک چهارم نهایی جام ملت‌های آسیا از ساعت ۱۹ امروز در ورزشگاه «البیت» قطر با قضاوت «کیم هیگان» به مصاف هم رفتند که نیمه اول این دیدار با نتیجه یک بر صفر به سود قطر به پایان رسید.
برای قطر در نیمه اول «اتکیر یوسوپوف »(۲۷- گل به خودی) گلزنی کرد.
نیمه اول
این دیدار در حالی برگزار شد که قطری‌ها امیدوارند با بهره گیری از امتیاز میزبانی و حضور تماشاگران خودی بتوانند به برتری برسند و راهی مرحله نیمه نهایی شوند.
در اوایل بازی تیم قطر توپ و میدان را در اختیار داشت و نخستین حمله این تیم در دقیقه ۱۱ رقم خورد و ارسال بلند «احمد فتحی» از میانه میدان به عمق خط دفاعی ازبکستان در محوطه جریمه به «اکرم عفیف» رسید که ضربه پای چپ او را دروازه بان ازبکستان مهار کرد.
گلزنی قطر به لطف اشتباه دروازه‌بان ازبکستان
در دقیقه ۲۷ «حسن الهیدوس» از سمت راست صاحب توپ شد و در حالی در کناره‌های خط عرضی صاحب توپ بود ارسال خود را انجام داد که توپ پس از برخورد با مدافع ازبکستانی و به دنبال آن دفع اشتباه دروازه‌بان این تیم تغییر مسیر پیدا کرد و وارد دروازه شد تا نخستین گل عنابی‌ها به ثمر برسد.
در دقیقه ۳۶ «اوستون اورونوف» حرکت خود را از سمت چپ آغاز کرد و وارد محوطه جریمه قطر شد و پس در عرض او به «عزیزبک تورگون‌بائف» رسید که مدافع تیم ملی قطر خود را برابر ضربه او پرتاب کرد تا این ضربه در آستانه ورود به دروازه با برخورد به او به کرنر برود.
نیمه اول این دیدار در نهایت با نتیجه یک بر صفر به سود تیم ملی فوتبال قطر به پایان رسید.
کد خبر 6013433"
sport,"به گزارش خبرنگار مهر، مولفه اصلی برابر یک تیم سرعتی گذاشتن صد در صد توان و قدرت و روی آوری به یک بازی فیزیکی است. علاوه بر آن مهم‌ترین اصل در چنین مسابقه‌ای پیروزی در نبردهای یک در مقابل یک می‌باشد.
مرور لحظات حساس بازی پیروزمندانه تیم ملی ایران برابر ژاپن و شکستن تابوی این تیم تا دندان مسلح و پرستاره و با برنامه، حکایت از برتری بی‌چون و چرا در تمامی نبردهای فیزیکی تن به تن در دفاع و گرفتن زهر تکنیک و سرعت از بازیکنان بین المللی این تیم و پیروزی در نبردهای یک در مقابل یک در فاز حمله و رسیدن به فضای مناسب را داشت .
در روزی که دو وینگر تیم امیر قلعه نویی در سیستم ( ۱_ ۳ _۲ _۴ ) متخذه ( جهانبخش و محبی ) بهترین بازی خود را به نمایش گذاشتند، اصل مهم قدرت دریبلینگ آنها و عبور از مدافعین مستقیم در فاز حمله و بازگشت و حضور در ساختار دفاعی از میانه میدان خودی و بازپس‌گیری توپ با قلدری و آمادگی بدنی کاملاً بالا بود که این حس و شکل از تاکتیک فردی در نزد تمامی بازیکنان تیم ملی دیده می‌شد و کاملاً مشهود بود.
برای رسیدن به این فرم از بازی البته قبل از داشتن قدرت بدنی بالا باید که دارای توان ذهنی و انگیزه کافی بود که این مهم هم با درایت کادر فنی حاصل گشت. پس از سپری نمودن بیش از سی و پنج دقیقه کمی سردرگم و عقب نشینی و قرار گرفتن تحت تاثیر نام حریف و ثبت گل اول بازی ، آن بیداری ایرانی رخ داد!
قرار نبود با جام خداحافظی کنیم بنابراین استارت اصلی پس از گل ژاپن و شروع حملات گسترده و مرگبار از آغاز نیمه دوم رقم خورد. اتخاذ یک ترکیب کاملاً شجاعانه و با برنامه و مطالعه و سپس اصرار به ادامه این شکل از بازی بدون تعویض با همان نیروهای فعال و پرانگیزه حاضر در میدان، یکی دیگر از دلایل این پیروزی بزرگ بود.
نیمکت نشینی احسان حاج صفی در حالی که وی بهترین بازیکن میدان قبلی بود عین شجاعت و رسیدن به آن تصمیم مهم بود. حضور یک جوان انرژیک و سرعتی و مقابله او با بازیکنان سرعتی و تکنیکی ژاپن و گسترش و تعمیم این تفکر در ارکان کلی تیم به همراه اتخاذ یک بازی فیزیکی ، ما را به یک چهارم جام ملت‌ها رساند. در راه کسب یکی از مهمترین پیروزی‌های ایران در جام ملت‌ها ، شاهد ثبت یکی از فنی‌ترین و زیباترین گل‌های تیم ملی و جام ملت‌ها هم بودیم.
وقتی امید ابراهیمی توپ شروع مستقیم بازی توسط دروازه‌بان ژاپنی تحت تاثیر فشار پرس مهاجمین ایران را با سر به جهانبخش رساند دریبل سرپا و سپس یک پاس زمینی مستقیم از کاپیتان تیم ملی خط اول دفاع ژاپن خط هافبک سه نفره این تیم را شکست و سپس یک دریافت و چرخش خوب از آزمون و یک پاس فوق العاده در فضای خالی پشت مدافعین خط دوم ، یعنی دفاع چهار نفره ژاپن را از بازی خارج کرد ، حالا محبی بهترین بازیکن میدان آماده بود تا با روی پا زاویه مخالف دروازه را هدف قرار داده و مهم‌ترین گل زندگی ورزشی خود را ثبت نماید.
اما قبل از آن دفاع مستحکم ایران در این دیدار در مقابل تک مهاجم حریف و فروریختن دروازه ما ، در جاگیری به مشکل خورد و تداخل وظایف و پیچیدن چهار عنصر دفاعی به هم ، گلزن ژاپن را در نقطه پنالتی صاحب فضای مناسب برای ضربه نهایی نمود. مشکلی که ان‌شالله برای رسیدن به جام در دسترس به مانند دیگر مشکلات قبلی تیم ملی که در برابر ژاپن برطرف شده بود ، باید که بازبینی و و رفع شود.
نویسنده: یعقوب وطنی - دبیر کانون مربیان فوتبال تهران
کد خبر 6014209"
sport,"به گزارش خبرنگار مهر، پس از جدایی یحیی گل محمدی از هدایت تیم فوتبال پرسپولیس، مدیران این باشگاه پس از سه دور مذاکره با برانکو ایوانکوویچ نتوانستند نظر این مربی را برای حضور مجدد روی نیمکت پرسپولیس جلب کنند و او ترجیح داد در مقطع فعلی عهده دار این تیم پر هوادار تهرانی نشود. پس از عدم حضور برانکو، پرسپولیسی‌ها با دو گزینه دیگر وارد مذاکره شدند و در پایان به دلیل آنچه که قیمت بالای سایر مربیان عنوان کردند، «اوسمار لاس ویرا» دستیار برزیلی گل محمدی را به عنوان جانشین وی انتخاب و معرفی کردند.
غلامرضا فتح آبادی پیشکسوت باشگاه پرسپولیس در خصوص انتخاب اوسمار به عنوان سرمربی جدید پرسپولیس اظهار داشت: من از کادر مدیریتی باشگاه بابت طلف کردن زمان گلایه مند هستم، رضا درویش و سایر مدیران پرسپولیس نباید فقط منتظر برانکو ایوانکوویچ می‌مانند زیرا این مربی با شگردی که به کار برد توانست مشکل حضور خود در ایران را حل کند تا اگر خواست در آینده به کشورمان سفر داشته باشد بدون مشکل در تردد باشد. او از همان اول هم نمی‌خواست هدایت پرسپولیس را بر عهده بگیرد اما با صحبت‌هایی که انجام می‌داد مدیران و هواداران پرسپولیس را دو دل می‌کرد.
او ادامه داد: در مقطع فعلی اوسمار بهترین گزینه برای هدایت پرسپولیس بود، این مربی درست است که سابقه آنچنانی نداشته اما در طی ۵/‬ ۱ سال اخیر او در کنار تیم و از همه مهم‌تر دستیار اول یحیی گل محمدی بوده و توانسته شناخت بسیار خوبی از بازیکنان داشته باشد. حتی اگر دقت کرده باشید گل محمدی در دیدارهای مختلف زمانی که می‌خواست سیستم بازی تیم خود را تغییر دهد از اوسمار مشورت می‌گرفت و خود گل محمدی به او اعتماد زیادی داشت.
کارشناس فوتبال افزود: اکنون زمان حمایت از این مربی توسط، بازیکنان، مدیریت و هواداران است، همچنین باید کادر فنی او تقویت شود. خدا را شکر که سید جلال حسینی به سایر نفرات کادر فنی اضافه شد و امیدوارم حسین عبدی هم به تیم ملحق شود. عبدی از بزرگان پرسپولیس است و در تیم‌های پایه هم توانسته عملکرد خوبی داشته باشد. کادر فنی پرسپولیس تقویت شود اوسمار می‌تواند در تیم نتایج خوبی کسب کند و نباید با شکست در یک بازی تدارکاتی هجمه‌ها علیه او افزایش یابد.
فتح آبادی تصریح کرد: خرید عیسی آل کثیر بسیار خوب و برای پرسپولیس سودمند است. زوج او و شهاب زاهدی می‌تواند یکی از بهترین خط حمله‌ها را در لیگ تشکیل دهد. زاهدی توانایی بالایی در ضربات سر دارد و از طرفی آل کثیر هم در محوطه جریمه یک تمام کننده حرفه است و به نظرم این دو مهاجم می‌توانند کمبود گلزنی در پرسپولیس را بهبود ببخشند. «عبدالکریم حسن» مدافع چپ توانمندی است که می تواند در خط دفاع و همچنین بخش هجومی به تیم کمک کند.
او در خصوص نقطه ضعف پرسپولیس گفت: با جدایی میلاد سرلک اکنون به نظرم نبود یک هافبک دفاعی در تیم حس می شود. مسعود ریگی عملکرد خوبی داشته اما باید یک نفر در کنار او حضور داشته باشد تا سروش رفیعی بتواند تمرکز خود را در بخش هجومی افزایش دهد. یک دروازه بان خوب هم اگر به تیم اضافه شود به نظرم شاهد یکی از کامل ترین تیم های حاضر در لیگ خواهیم بود.
کد خبر 6008832"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن در مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ امروز شنبه ۱۴ بهمن به مصاف هم رفتند که نیمه اول این دیدار با برتری یک بر صفر ژاپن به پایان رسید.
بازیکنان ژاپن ۵۹ و بازیکنان ایران ۴۱ درصد صاحب توپ بودند. ایرانی‌ها ۷ و ژاپنی ۴ شوت به سمت دروازه‌ها داشتند که یک شوت از هر تیم در چهارچوب دروازه بود. بازیکنان ژاپن دو کرنر در این بازی داشتند و شاگردان قلعه نویی هیچ کرنری در نیمه اول نداشتند.
شاگردان موریاسو ۲۵۱ و شاگردان قلعه نویی ۱۷۹ پاس با یکدیگر رد و بدل کردند که ۸۴ درصد پاس ژاپنی‌ها و ۷۷ درصد پاس ایرانی‌ها صحیح بود؛ همچنین علیرضا جهانبخش از سوی سایت «sofascore» با کسب نمره ۹/‌‬ ۶ بهترین بازیکن ایران در زمین شناخته شد.
کد خبر 6013192"
sport,"به گزارش خبرنگار مهر، تیم ملی تنیس ایران در پلی‌آف گروه دو جهانی دیویس کاپ باید به مصاف تیم استونی برود. میزبانی این رقابت‌ها ابتدا به عهده ایران بود اما عدم تمایل استونی برای حضور در کشورمان باعث شد فدراسیون تنیس ایران با چالش‌هایی برای میزبانی از این بازی مواجه شود.
در نهایت نیز با شکایت‌هایی که به دادگاه ورزش و فدراسیون جهانی شد رای صادره مبنی بر این شد که این بازی باید با حفظ حق میزبانی ایران در یک کشور ثالث برگزار شود.
فدراسیون تنیس ایران ابتدا کشور پاکستان را به عنوان میزبان معرفی کرد که این درخواست هم به دلیل شرایط خاص این کشور رد شد. سریلانکا گزینه بعدی فدراسیون ایران بود که در نهایت با موافقت فدراسیون جهانی همراه شد و حالا قرار است سریلانکا به عنوان کشور ثالث میزبان دیدار دو تیم ایران و استونی باشد.
این بازی ابتدا قرار بود در تاریخ ۱۳ الی ۱۵ بهمن ماه به میزبانی تهران برگزار شود ولی با توجه به اتفاقات رخ داده تاریخ برگزاری این بازی به ۲۵ و ۲۶ اسفندماه موکول شد.
تیم تنیس دیویس کاپ ایران تابستان امسال در مسابقات سریلانکا دست به کار بزرگی زد و با شکست تمامی مدعیان جواز حضور در مرحله پلی‌آف گروه دو جهانی را برای اولین بار کسب کرد. حالا باید منتظر ماند و دید آیا این بار هم تنیسورهای کشورمان در خاک سریلانکا موفق به شکست استونی خواهند شد یا خیر.
گفتنی است که تیم ملی کشورمان در صورت پیروزی در این دیدار می‌تواند همچنان جایگاه خود را در گروه دو جهانی حفظ کند.
کد خبر 6012902"
sport,"به گزارش خبرنگار مهر، کریم انصاری فرد پس از پیروزی ایران برابر ژاپن در مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ اظهار داشت: واقعاً نمی‌دانم چطور احساساتم را بیان کنم و خدا را شکر می‌کنم که توانستیم بازی را با پیروزی پشت سر گذاشتیم.
او ادامه داد: پیشنهاد من به امیر قلعه نویی (ُسرمربی تیم ملی فوتبال ایران) این بود که علیرضا جهانبخش پنالتی را بزند و مطمئنم بودم که او می‌تواند این پنالتی را تبدیل به گل کند و واقعاً از ته دل برای او خوشحال هستم.
انصاری فرد خاطر نشان کرد: دست تک تک مردم ایران را می‌فشارم و می‌بوسم و از تمام دلگرمی‌هایی که به ما دادند تشکر می‌کنم و امیدوارم در ادامه مسیر هم موفق باشیم.
انصاری فرد افزود: این پیروزی مبارک مردم عزیز کشورمان باشد، یک بدهی به مردم ایران داشتیم و بخش کوچکی از آن را پرداخت کردیم.
او ادامه داد: ما در شرایط سخت کنار مردم ایران هستیم و به عشق مردم در هر بازی وارد زمین خواهیم شد و امیدوارم در ادامه مسابقات همانند امروز دل میلیون ها ایرانی را شاد کنیم.
کد خبر 6013329"
sport,"به گزارش خبرگزاری مهر به نقل از رسانه رسمی باشگاه استقلال، علی خطیر مدیرعامل باشگاه استقلال در مذاکره با جلال الدین ماشاریپوف با این ستاره مشهور فوتبال ازبکستان برای عقد قرارداد یک سال و نیمه به توافق رسید.
طرفین پیش نویس این قرارداد را امضا کردند و جلال الدین ماشاریپوف طی دو سه روز آینده برای شرکت در تست پزشکی و عقد قرارداد نهایی راهی تهران می‌شود.
کد خبر 6014008"
sport,"به گزارش خبرنگار مهر، تیم‌های ملی فوتبال ایران و ژاپن در مرحله یک چهارم نهایی جام ملت‌های آسیا ۲۰۲۳ روز گذشته شنبه ۱۴ بهمن در ورزشگاه اجوکیشن سیتی رو در روی هم قرار گرفتند که این بازی در پایان با برتری دو بر یک ملی‌پوشان کشورمان همراه بود.
این پیروزی در حالی برای ایران به دست آمد که شاگردان امیر قلعه نویی نیمه اول را با نتیجه یک بر صفر به حریف خود واگذار کرده بودند و در نیمه دوم با ارائه نمایشی بهتر نسبت به حریف توانستند برتری را برای خود به ارمغان بیاورند.
محمد محبی و علیرضا جهانبخش دو گل ایران در این بازی را وارد دروازه ژاپن کردند. طبق اطلاعات سایت‌های آماری، امید به گل تیم ملی ایران در نیمه دوم ۷۹/‌‬ ۱ و امید به گل ژاپن ۶۰/ ۰ ‬بود که نشان می‌دهد تیم ملی کشورمان امید به گل ۵ برابری نسبت به حریف قدرتمند خود داشته است.
همچنین بازیکنان تیم ملی در این بازی ۱۸ بار به سمت دروازه ژاپن توپ شلیک کردند در صورتی که در دیدارهای گذشته شاگردان قلعه نویی بیش از ۸ شوت به سمت دروازه رقبای خود نداشتند.
با توجه به پیروزی قطر برابر ازبکستان، تیم‌های ملی ایران و قطر باید روز چهارشنبه ۱۸ بهمن از ساعت ۱۸:۳۰ رو در روی هم قرار گیرند تا تکلیف تیم فینالیست مشخص شود.
کد خبر 6013651"
