Class,Text
politics,https://www.isna.ir/page/archive.xhtml?mn=10&wide=0&ty=1&dy=21&ms=0&pi=10&yr=1402&tp=14 error
politics,"صلاحیت نماینده ادوار مجلس شورای اسلامی در انتخابات تایید شد.
علی مطهری در گفت وگو با ایسنا خبر داد که صلاحیت وی برای حضور در انتخابات مجلس دوازدهم تایید شده است.
وی پیش از این در مجالس هشتم ، نهم و دهم نماینده مجلس بوده است.
با توجه به پایان فرایند ۵۰ روزه بررسی صلاحیت داوطلبان «انتخابات دوازدهمین دوره مجلس شورای اسلامی» در هیات نظارت مرکزی، نتایج بررسی های مزبور، از سوی شورای نگهبان در ۱۴ دی به ستاد انتخابات کشور اعلام شد.
ستاد انتخابات کشور به محض دریافت اطلاعات، در بامداد روز جمعه ۱۵ دی، ضمن اطلاع رسانی به داوطلبان از طریق پیامک، نتایج را به فرمانداران مراکز حوزه انتخابیه ارسال کرده است.
برابر قانون فرایند ابلاغ نتایج به داوطلبان از سوی فرمانداران، با ذکر مستند قانونی، طی بازه زمانی ۱۵ و ۱۶ دی ماه انجام خواهد شد.
اسلامی خاطرنشان کرد: داوطلبانی که صلاحیت آنها در هیات مرکزی نظارت تایید یا احراز نشده است، می توانند اعتراض خود را از طریق مراجعه به سامانه اعلامی شورای نگهبان، در بازه زمانی ۱۷ تا۱۹ دی  (به مدت سه روز) ثبت کنند.
انتخابات دوازدهمین دوره مجلس شورای اسلامی و ششمین دوره مجلس خبرگان رهبری به طور همزمان در ۱۱ اسفند ماه امسال برگزار می شود.
انتهای پیام"
politics,"وزیر تعاون، کار و رفاه اجتماعی از تک‌رقمی شدن نرخ بیکاری در ۲۴ استان کشور خبر داد.
به گزارش ایسنا، در جلسه امروز -چهارشنبه ۲۰ دی ۱۴۰۲- هیئت دولت، سید صولت مرتضوی در گزارشی از پیشرفت طرح‌ها و برنامه‌های اشتغالزایی در سه فصل گذشته، از تک‌رقمی شدن نرخ بیکاری در ۲۴ استان کشور و افزایش فرصت‌های شغلی دائمی و ماندگار و کاهش فرصت‌های شغلی موقت خبر داد.
وزیر تعاون، کار و رفاه اجتماعی همچنین خاطرنشان کرد: هر چند هنوز نرخ بیکاری فارغ‌التحصیلان و بانوان بالاست، اما آمارها در این عرصه نیز کاهشی شده است.
انتهای پیام"
politics,"رئیس مرکز بررسی‌های استراتژیک ریاست جمهوری گفت: جامعه‌ای که خود را در تلاطم و به‌روز رسانی رسانه و فناوری مشاهده می‌کند، از ما به عنوان حکمران، انتظار دارد تصویر درستی از ایران به جهان مخابره کنیم.
به گزارش ایسنا، مصطفی زمانیان در همایش «نظریه نظام انقلابی» که از سوی «مرکز بررسی‌های استراتژیک ریاست جمهوری» و «دفتر حفظ و نشر آثار مقام معظم رهبری» برگزار شد، اظهار کرد: کشورها تصویر ملی خود را به جامعه جهانی مخابره می‌کنند و از این طریق، شرکت‌های بزرگ چند ملیتی فرصت همکاری‌های بین‌المللی و تبادلات را ایجاد می‌کنند. هر چه پیش می‌رود، این فرصت تبادل بین ملت‌ها و دولت‌ها افزایش می‌یابد و اگر از کنار این فرصت‌ها ساده‌انگارانه بگذریم، فرصت‌های بسیاری را از دست می‌دهیم.
وی افزود: با دقت به مفهوم تصویرسازی ملی درمی‌یابیم که تصاویر ملی، جای برنامه‌های توسعه ملی را در ادبیات سیاست‌گذاری پُر کرده است؛ جامعه‌ای که خود را در تلاطم و به‌روز رسانی رسانه و فناوری مشاهده می‌کند، از ما به عنوان حکمران، انتظار دارد تصویر درستی از ایران به جهان مخابره کنیم.
رئیس مرکز بررسی‌های استراتژیک ریاست جمهوری با اشاره به ظرفیت‌های نظریه گام دوم انقلاب اسلامی، گفت: باورم دارم بیانیه گام دوم انقلاب، ظرفیت تصویرسازی را برای انقلاب اسلامی و جمهوری اسلامی دارد.
زمانیان ادامه داد: امروز نظریه مقاومت در کشورهای منطقه بیش از کشور ما پذیرفته شده است. جامعه اندیشه‌ورزی و جامعه اندیشگاهی و دوستانی که در حوزه تدوین نظریه انقلاب اسلامی کار می‌کنند باید یک تفسیر و تصویر ملموس، همه‌فهم، قابل ارتباط و قابل دسترس از نظریه انقلاب اسلامی به قشر عمومی جامعه مخابره کنند و بتوانند این اتصال گمشده‌ای که امروز بین لایه‌های مختلف ایجاد شده را دوباره ترمیم کنند و از طریق ارائه یک نظریه قابل فهم، ساده و تحرک‌آفرین کمک کنند تا گروه‌های مرجع اجتماعی و دیگر گروه‌ها سهم خود را در خلق تصویر آینده ایران ایفا کنند.
رئیس مرکز بررسی‌های استراتژیک ریاست جمهوری در بخش دیگری از سخنانش با اشاره به پدیده مهاجرت تاکید کرد: باید به مسئله مهاحرت برای متمولان، پیشروان کسب و کار، حوزه‌های استارت‌ها و فناوری‌ها و حوزه علم و فناوری بسیار جدی‌تر از مردم عادی بپردازیم. این جنس مسائل از موضوعاتی است که ضرورت بازاندیشی در الگوی اساسی حکمرانی را برای ما توجیه می‌کند.
انتهای پیام"
politics,"محمد صالح جوکار گفت که عاملان انتحاری عملیات تروریستی کرمان، قصد نفوذ به خود گلزار شهدا داشتند اما نتوانستند از گیت‌های امنیتی عبور کنند. فلذا دو محل را برای انفجار این کمربند امنیتی در نظر گرفتند.
محمدصالح جوکار در گفت وگو با ایسنا ضمن تشریح نشست امروز (یکشنبه) کمیسیون امور داخلی کشور و شوراها، بیان کرد: در جلسه امروز کمیسیون ابعاد حادثه تروریستی در کرمان مورد بررسی قرار گرفت. در این حادثه تروریستی تعدادی از زائران مزار شریف حاج قاسم در جریان دو عملیات انتحاری به شهادت رسیدند و تعدادی نیز مجروح شدند. این یک حادثه بزرگی بود که احساسات مردم را تحت تاثیر قرار داد.
وی در ادامه اظهار کرد: تروریست‌ها در یک اقدام تروریستی کور و غیرهدفمند عده‌ای از مردم را به خاطر عشقشان به حاج قاسم به شهادت رساندند. در نشست امروز کمیسیون ابعاد این حادثه تروریستی به منظور پیشگیری برگزار شد. در این نشست وزیر کشور، معاون امنیتی وزیر و دستگاه های اطلاعاتی و امنیتی از فراجا گرفته تا سپاه به کمیسیون ارائه کردند.
نماینده مردم یزد در مجلس شورای اسلامی تصریح کرد: گزارش جامعی از اقداماتی که پیش بینی شده بود و اهدافی که این تروریست‌ها داشتند به کمیسیون ارائه کردند. هویت یکی از این تروریست‌ها مشخص شده است. از جایی که پشتیبانی می‌شد و نحوه دستگیری آنها نیز گزارشی ارائه شد. مسئولیت مربوط به حفظ امنیت به استاندار کرمان واگذار شده است. قطعا در شورای تامین استان باید تقسیم کاری انجام می‌شد. این تروریست‌ها قصد نفوذ به خود گلزار شهدا داشتند اما نتوانستند از گیت‌های امنیتی عبور کنند. فلذا دو محل را برای انفجار این کمربند امنیتی در نظر گرفتند.
انتهای پیام"
politics,"عکس مربوط به رزمایش پیامبر اعظم(ص) 16 است
ایسنا/سیستان و بلوچستان فرماندار چابهار اعلام کرد: دود دیده شده در آسمان چابهار به علت برگزاری رزمایش پیامبر اعظم(ص) ۱۸ در منطقه عمومی چابهار است.
جواد سپاهی در گفت‌وگو با ایسنا افزود: مردم در این زمینه نگرانی نداشته باشند.
انتهای پیام"
politics,"رئیس کمیسیون امور داخلی کشور و شوراها در مجلس تاکید کرد: مقرر شده است پس از راستی آزمایی و در صورت تایید شورای نگهبان در حداقل یک هشتم حوزه های انتخابیه دارای تعدد کرسی در مجلس انتخابات به صورت الکترونیکی برگزار شود.
محمد صالح جوکار در گفت وگو با ایسنا، با اشاره به بررسی موضوع انتخابات در نشست امروز کمیسیون امور داخلی کشور و شوراها، بیان کرد: در نشست امروز کمیسیون موضوع برگزاری انتخابات در اسفند ماه مورد بررسی قرار گرفت. یکی از موضوعات مهم بحث زیرساخت هایی بود که برای برگزاری انتخابات به صورت الکترونیکی فراهم شده است.
وی در ادامه اظهار کرد: زیرساخت‌هایی که برای برگزاری انتخابات به صورت الکترونیکی فراهم شده است، نحوه احراز هویت و نحوه رای گیری الکترونیکی در این جلسه مورد بحث قرار گرفت. مقرر شد با نظارت شورای نگهبان این امر محقق شود. همچنین قرار بر این شد که به صورت تجربی و قبل از برگزاری انتخابات رای گیری الکترونیکی مورد راستی آزمایی قرار گیرد.
نماینده مردم یزد در مجلس شورای اسلامی تصریح کرد: همچنین در آینده نیز جلسه ای دیگر در خصوص برگزاری انتخابات به صورت الکترونیک در کمیسیون امور داخلی کشور و شوراها برگزار خواهد شد. اگر از لحاظ فنی مورد راستی آزمایی قرار گرفت و شورای نگهبان  نیز تایید کرد، رای گیری به صورت الکترونیکی خواهد بود. هنوز تعیین نشده است که در کدام شهرها انتخابات به صورت الکترونیکی برگزار شود.
وی در ادامه تاکید کرد: اما بر اساس قانون حداقل در یک هشتم حوزه های انتخابیه که بالای دو نفر نماینده دارد باید انتخابات به صورت الکترونیکی برگزار شود.
انتهای پیام"
politics,https://www.isna.ir/page/archive.xhtml?mn=10&wide=0&ty=1&dy=21&ms=0&pi=2&yr=1402&tp=14 error
politics,"وزیر کشور گفت: تجمیع تعرفه رأی ۲ انتخابات مجلس شورای اسلامی و خبرگان رهبری برای صرفه‌جویی در چاپ بوده است.
احمد وحیدی در گفت‌وگو با ایسنا درباره تجمیع تعرفه رای دو انتخابات مجلس شورای اسلامی و مجلس خبرگان رهبری اظهار کرد: تعرفه ها یکی نشده است بلکه در واقع این کار برای صرفه جویی در چاپ است. تعرفه رای  از وسط دو تا می‌شود و هرکدام به صندوق خود انداخته می‌شود.
امسال برگه رأی انتخابات مجلس شورای اسلامی و مجلس خبرگان رهبری، تجمیع و در یک برگه ادغام شده است و رأی‌دهنده یک برگه تعرفه دریافت می‌کند که از وسط قابل جدا شدن است. انتهای تعرفه مربوط به انتخابات خبرگان و قسمت بالا مربوط به مجلس شورای اسلامی است.
همچنین دو صندوق در هر شعبه اخذ رای قرار می گیرد. صندوق درب قرمز مختص مجلس خبرگان و صندوق درب آبی مختص انتخابات مجلس است. اما نامزد مجلس باید در تعرفه مجلس و نامزد خبرگان در تعرفه خودش قرار بگیر
وزیر کشور در پاسخ به ین پرسش که اگر رای ها در صندوق اشتباهی انداخته شود، آرا باطل می شود؟ گفت: اگر معلوم باشد که رای اشتباه در صندوقی انداخته شده است، می توان آن رای را درست کرد.
انتهای پیام"
politics,"وزیر کشور گفت: برخی به رئیس جمهور پیشنهاد دادند پیش نویس دوفوریتی به مجلس برود که شرایط قانون انتخابات تغییر کنند و شخصا از این پیشنهاد استقبال کردم؛ چون نشان می‌دهد آن‌ها می‌خواهند در انتخابات مشارکت کنند.
به گزارش ایسنا، احمد وحیدی پنجشنبه - ۲۱ دی ۱۴۰۲ - در همایش انتخابات و احزاب گفت: احزاب، دیدگاه‌ها و سلیقه‌های مختلف باید با یکدیگر گفت‌و کنند تا تفاوت‌ها و اشتراک‌ها مشخص شود. خانه احزاب بهترین جا برای گفت‌وگوی احزاب ، دیدگاه‌ها و سلیقه‌های مختلف است. باید  سازوکاری برای گفت‌وگوی مستمر شکل بگیرد.
وی با بیان این‌که «اولین مسئله احزاب این است که منافع، امنیت و مصلحت‌های ملی را تأمین کنند» ادامه داد: احزاب می‌توانند ترسیم کنند حزب ایده آل جمهوری اسلامی چیست و چگونه می‌تواند به آن رسید. منافع، امنیت و انسجام اجتماعی برای عموم مردم است و احزاب هم به آن‌ها پایبند هستند. 
وی هم‌چنین با بیان این‌که «تمام جریان‌های تروریستی از سرویس‌های خارجی مستقیما پول می‌گیرند» به حجم حملات سایبری به زیرساخت‌ها اشاره کرد و گفت: خوب است که برای احزاب جزئیات این مسائل روشن شود از شرایط کشور بیشتر آگاه شوند.اگر احزاب در مورد رخدادها به موقع و در میدان اظهارنظر نکنند، سوءتفاهم رخ می‌دهد.
وزیر کشور خاطرنشان کرد: در نظرسنجی ها، مسئله معیشت از مسائل مهمی بوده که گروهی از مردم درباره تأثیرش در انتخابات به آن اشاره کرده‌اند. راه حل مشکلات، روشن کردن شرایط و توضیح علت مسائل کشور از جمله مسائل اقتصادی است.
وی با بیان این‌که «ما وظیفه داریم به احزاب کمک کنیم و حامی آن‌ها باشیم» اظهار کرد: به برخی اصلاح طلبان گفتم اگر تردیدی هم برای حضور در انتخابات دارند، در پیش ثبت نام شرکت کنند و بعد اگر نخواستند، کناره گیری کنند. برخی به رئیس جمهور پیشنهاد دادند پیش نویس دوفوریتی به مجلس برود که شرایط قانون انتخابات تغییر کنند و شخصا از این پیشنهاد استقبال کردم؛ چون نشان می‌دهد آن‌ها می‌خواهند در انتخابات مشارکت کنند.
وی یادآور شد: پیشتر گفته بودم فرصت کم هیئت‌های اجرایی باعث شد آمار احراز نشدن صلاحیت افزایش پیدا کند که برعکس تفسیر شد؛ در حالیکه به نفع افراد احراز صلاحیت نشده اظهارنظر کردم، چون با فرصت بیشتر ممکن است صلاحیت افراد بیشتری تأیید شود. ما هم خوشحال شدیم هیئت‌های نظارت استانی افرادی که در هیئت‌های اجرایی بازمانده بودند، تأیید کردند.
وحیدی تاکید کرد: قابت انتخاباتی باید بر سر برنامه، فکر و اندیشه باشد و نه افراد؛ این‌که گروهی می‌گویند در انتخابات نماینده‌ای نداریم، درست نیست؛ مهم برنامه‌ها و طرح‌ها هستند.
انتهای پیام"
politics,"خبرگزاری دانشجویان ایران(ایسنا)- برای غم کرمان
سفارت تاجیکستان این شعر شهریه ادهمزاد (Shahriya Ahtamzod) شاعر تاجیک را برای انتشار  در اختیار ایسنا قرار داده است.
 این شاعر نوشته است: خوابم نمی‌برد، در پیش چشمم همین عکس گرد می‌گردد و دردم افزون می‌شود. نزد کامپوتر می‌شینم، امّا اندوهم بیشتر بالا می‌رود، به‌ویژه عکس این طفل ناز مرا تا سرحد دیپریسیا می‌برد. می‌خواهم تسلیت بنویسم برای مردم عزیز ایران... امّا زبانم لال...

سلام، ایران من، ای میهن عشق،
سلام، ای محتوا وُ بودن عشق.
سلام، ایران سبز و نازنینم،
محبتخانه عشق‌آفرینم.
کنون گیریم برای خلق کرمان،
شدم دیپریسیا از جهلِ انسان
چه روز سخت آمد بر درِ تو،
که سنگِ دهشت آمد بر سرِ تو.
چه سان نالم نمی‌گردد زبانم،
چو ناله من درون نی نهانم.
ز نیزار نیی مولا نفیرم،
فغانم بشکنم اندر ضمیرم.
ضعیفی مثل اشکم در برِ رو،
غریبی همچو آهم در تکاپو.
غمت را کی تحمل می‌توان کرد،
منی که سر ز تا پایه‌ام پُر از درد؟
به جسم من شبیه جانی، ایران،
به چشمم شعله ایمانی، ایران...
Хобам намебарад, дар пеши чашмам ана ҳамин акс гирд мегардаду дардам афзун мешавад. Назди компутар мешинам, аммо андуҳам бештар боло меравад, ба вижа акси ин тифли ноз маро то сарҳади депресиё мебарад. Мехоҳам таслият бинависам барои мардуми азизи Эрон... аммо забонам лол...
Салом,Эрони ман, эй меҳани ишқ,
Салом, эй муҳтавову будани ишқ.
Салом,Эрони сабзу нозанинам,
Муҳаббатхонаи ишқофаринам.
Кунун гирям барои халқи Кирмон,
Шудам депресиё аз ҷаҳли инсон
Чӣ рӯзи сахт омад бар дари ту,
Ки санги даҳшат омад бар сари ту.
Чӣ сон нолам намегардад забонам,
Чу нола ман даруни най ниҳонам.
Зи найзори найи Мавло нафирам,
Фиғонам бишканам андар замирам.
Заъифе мисли ашкам дар бари рӯ,
Ғарибе ҳамчу оҳам дар такопӯ.
Ғаматро кай таҳаммул метавон кард,
Мане ки сар зи то поям пур аз дард?
Ба ҷисми ман шабеҳи ҷонӣ, Эрон,
Ба чашмам шӯълаи имонӣ, Эрон...
همچنین در معرفی این شاعر عنوان شده است: شهریه ادهمزاد، شاعر و عضو اتفاق نویسندگان تاجیکستان،  ۲ سپتامبر ۱۹۵۲ (۱۱/۰۶/۱۳۳۱) (۷۲ سال)  در دوشنبه پایتخت تاجیکستان متولد شد. آثار او به زبان تاجیکی، پارسی است. 
شهریه فارغ‌التحصیل دانشکده فیلولوژی دانشگاه دولتی آموزگاری دوشنبه (۱۹۷۸) (۱۳۵۷) است و فعالیت کاری را در روزنامه «معارف» (۱۹۷۹) (۱۳۵۸) آغاز کرده است. 
 او نشان(مدال) «خدمت شایسته»، جایزه ادبی میرزا تورسون‌زاد و  عنوان اعلاچی مطبوعات و فرهنگ تاجیکستان (نخبه برجسته مطبوعات و فرهنگ تاجیکستان) را دریافت کرده است‌. 
همچنین از آثار او می‌توان به این کتاب‌ها اشاره کرد: «مهر شعر» (۱۹۸۷)(۱۳۶۶)، «شمیمه نور» (۱۹۹۲) (۱۳۷۱)، «اشک شقایق» (۱۹۹۵)(۱۳۷۴)، «تمنّا» (۱۹۹۸)(۱۳۷۷)، «زن در اسارت تنهایی» (۲۰۰۲)(۱۳۸۱)، «بوسه‌های مهتابی» (۲۰۰۷)(۱۳۸۶)، «در کنار شعر» (۲۰۱۰)(۱۳۸۹)، «نیایش استقلال» (۲۰۱۱)(۱۳۹۰)، «ترانه سبز» (۲۰۱۲) (۱۳۹۱) و چندین مجلّه و کتاب‌های دسته‌جمعی. 
انتهای پیام "
politics,"با توجه به نزدیک تر شدن به ایام انتخابات ۱۴۰۲، یکی از اعضای هیات علمی دانشگاه علامه طباطبایی در یادداشتی با عنوان «امکان‌های افزایش امید سیاسی در جمهوری اسلامی ایران برمبنای حضور حداکثری مردم و اقتدارملی» به بررسی ضرورت های حضور مردم در انتخابات پرداخته است.
به گزارش ایسنا، عباسعلی رهبر در این یادداشت تاکید کرده است: اگردغدغه ارتقاء امید جامعه برای پیشرفت جامعه و بالندگی مردم عزیزمان راداریم و اگرنگران جمهوریت و اسلامیت و آزادی و عدالت در جامعه هستیم لازمه است به منطق راهبردی افزون دهنده امید اجتماعی-سیاسی توجه نماییم.
در ادامه در این یادداشت آمده است:
به نظر می رسد توجه منطقی به نظام معنایی مردم سالاری دینی و روایت دستاوردهای  نظام جمهوری اسلامی ایران، احترام بیشتر  به کرامت مردم، توجه به وجود مسایل متعدد ولی قابل حل و حرکت عملی دولت می تواند به افزایش  امید سیاسی-اجتماعی و مشارکت بیشتر مردم کمک نماید.
جمهوری اسلامی ایران برمنطق نظام دانایی مردم سالاری دینی الگوی امید بخشی را برای رفاه و امنیت و معنویت مردم عزیز ایران قرار داده است. در «الگوی جمهوری اسلامی» نه تنها مردم‌سالاری و دین دو عنصر جدا از یکدیگر نیستند بلکه مردم‌سالاری برآمده از دین است.
مقام معظم رهبری اشاره دارند: «افرادی گمان نکنند که امام بزرگوار ما، انتخابات را از فرهنگ غربی گرفت و آن را قاطی کرد با تفکر اسلامی و شریعت اسلامی؛ نه، اگر انتخابات و مردم‌سالاری و تکیه‌ی به آراء مردم، جزو دین نمی بود و از شریعت اسلامی استفاده نمی شد، امام هیچ تقیدی نداشت؛ آن آدم صریح و قاطع، مطلب را بیان میکرد. این جزو دین است... باید شریعت اسلامی رعایت بشود. و گردش کار در این نظام به‌وسیله‌ی مردم‌سالاری است... کار، دست مردم است؛ این، پایه‌ی اصلی حرکت امام بزرگوار است.»
در واقع در این الگو «جمهوریت» از «اسلام» جدا نیست «در این کشور و در این نظام، اسلام با جمهوریت همراه است. جمهوریت ما از اسلام گرفته شده و اسلام ما اجازه نمی‌دهد در این کشور مردم‌سالاری نباشد. ما نخواستیم جمهوریت را از کسی یاد بگیریم؛ اسلام این را به ما تعلیم داد و املاء کرد. این ملت، متمسک به اسلام و معتقد به جمهوریت است. در ذهن این ملت و در این نظام، خدا و مردم در طول هم قرار دارند.»
در الگوی معنایی مردم سالاری دینی، منطق قدرت اجتماعی برآمده از حضور و حرکت مردمی با قدرت سیاسی و اعمال قدرت سیاسی توسط دولت ارتباط دوسویه ای دارد که تبدیل به دولت باظرفیت و جانعه توانمند برای بهزیستی اجتماعی و سیاسی خواهد شد. در نظام معنایی مردم سالاری دینی دیانت عقلانیت  جمهوریت عدالت معنویت خدمت رسانی در محور مرکزی کرامت اجتماعی-سیاسی به حضور حداکثری مردم و اقتدار ملی خواهد انجامید.            
در منطق امید بخشی رهبری معظم انقلاب برای جامعه امروز توجه به منطق محاسبات مردم سالاری دینی و اتفاقات تاریخی پرافتخار دیگر راه گشای اعتماد به نفس و امید برای حال و آینده خواهد بود که اهم مولفه های امید بخش از منظر ایشان عبارت است از :
اعتماد به خدا و سنن آفرینش، ‌ بی‌اعتمادی به دشمن و شناخت او... اعتماد به مردم و ایمانها... اعتقاد به خودباوری و اینکه ما میتوانیم، عقلانیت در رخداده های خاص، مبارزات منطقی قبل از انقلاب، گزینش مردم‌سالاری در نظام سیاسی کشور، تدوین قانون اساسی و سیاستهای کلی نظام، شعار وحدت اسلامی، مقاومت هوشمند، مدیریت دفاع مقدس از آغاز تا پایان جنگ، تعامل با دنیا براساس عزت، حکمت و مصلحت، شعار اعتماد به نفس، قدرت دفاعی.
لذا نگاه به دستاوردها و افتخارات ملی ایرانی اسلامی می تواند افق های جدید امید به آینده را برای نسل جوان ما باز نماید.      
رهبر انقلاب در بحث هویت‌شناسی و نگاه به مردم ایران برخلاف بسیاری از روشنفکران، نگاه بسیار مناسب و خوشبینانه و مثبتی نسبت به مردم ایران دارند و همیشه از ملت ایران به نیکی و سپاس یاد می‌کنند و مردم را یکی از موتورهای مهم رشد، توسعه‌ و پیشرفت همه جانبه‌ی کشور می‌دانند. ایشان بیانی دارند که می‌فرمایند ملت ایران راه خودش را پیدا کرده و حرکت را با منطق و خردگرایی و با توکل به خدا، با قدرت و همچنین با توکل به پیش برده است.
ایشان در عرصه امید آفرینی در انتخابات به رویکرد فازی مثبت اندیش واقع گرا توجه کافی دارند و  معتقدند  که بعضی‌ها برای دلسرد کردن مردم، دائم مشکلات کشور را یادآوری می‌کنند؛ در حالی‌که راه‌حل مشکلات، انتخابات است و برای رفع مشکلات باید در انتخابات شرکت کرد و از طرف دیگر اشاره دارند که انتخابات جهاد عمومی، مایه تقویت کشور و آبروی نظام اسلامی است و حضور گسترده و پرشور مردم در پای صندوق‌های رأی، به توفیق الهی مایه برکت و تأثیرات تحول‌آفرین در کشور خواهد شد و انتخابات مصونیت بخش در برابر توطئه‌ها و زمینه‌ساز ایران قوی خواهد بود. و این انتخابات و رأی دادن را، وظیفه شرعی، ملی و انقلابی، جشن ملی و احقاق حق آحاد مردم برای دخالت در سرنوشت کشورشان  می دانند.
در کنار حق و مسولیت مردم برای حضور حداکثری در انتخابات دولت هم باید زمینه های امید افزایی سیاسی و اجتماعی را فراهم نماید دولت می تواند با خبرخوب و ایجاد حال خوب به امیدافزایی کمک کند البته امید زمان دارد و امید بی زمان اثر کمتری دارد.        
دولت قوی و باظرفیت و جامعه توانمند لازم و ملزوم یکدیگرند که هم سیاست مهار متقابل یکدیگر را دارند (جامعه مانع خودسری حکومت و دولت مانع بی نظمی و رانت جویی) و هم هم افزا در قدرت اجتماعی و قدرت سیاسی و نظامی و اقتصادی.
 لازم به ذکر است که  ادراک  و احساس اثر بخشی در جهت امکان حل مسایل اجتماعی-سیاسی افزون دهنده امید جامعه است. والقاء مسایل حل نشده و مغالطه تعمیم ناروا هم کاهنده امید جامعه است.   جریان مثبت اندیشی و مطالبه مولفه های مهم مبقیه و محدثه انقلاب اسلامی با تاکید بر مردم سالاری دینی، عقلانیت سیاسی مردم مدار، عدالت فراگیرو کارگزاران صالح وعالم مسیر روشنی را برای آینده کشور عزیزمان ایران ترسیم می کند. البته این امید واقعی به معنای نادیده گرفتن  نقاط ضعف و آسیب های مهم در روند تمشیت و استمرار امرکارآمدی دولت  نیست ولازم است برای حضور پرشور و شعور مردم در اداره کشور سیاستگذاری مناسبتری را انجام دادو هشدارامام راحل و توجه حقیقی مقام معظم رهبری  را نسبت به نقش  مردم دراداره جامعه و تثبیت و استمرار نظام جمهوری اسلامی  را جدی تر از گذشته درنظرگرفت تا به اقتدار ملی رسید.
اقتدار ملی
انتهای پیام"
politics,"پس از اعلام نتیجه بررسی صلاحیت‌ها به داوطلبان نمایندگی مجلس دوازدهم؛ بر اساس قانون ۳ روز مهلت اعتراض وجود داشته است؛ که از یکشنبه این هفته آغاز شده و امروز - سه‌شنبه - آخرین مهلت است.
به گزارش ایسنا، بر اساس اعلام شورای نگهبان؛ برای انتخابات دوره دوازدهم مجلس شورای اسلامی بیش از ۱۱ هزار نفر یعنی بیش از ۵۲ درصد تایید صلاحیت شدند.
حدود ۳۸ درصد صلاحیت‌ها مورد تایید قرار نگرفت. آنان می‌توانند شکایت کنند تا اعضای شورای نگهبان دقیق‌تر بررسی کنند.
اکنون انتخابات وارد یک مرحله جدیدی شده است. فرصت اعتراص وجود دارد و کسانی که رد صلاحیت شده یا عدم احراز خورده‌اند می‌توانند اعتراض کرده و مدارک خود را ارائه دهند.
مهلت این اعتراض از یکشنبه 17 دی 1402 شروع شده و امروز 19 دی 1402 آخرین فرصت برای ارائه مدارک شکایتی از سوی داوطلبان احراز صلاحیت نشده است.
انتهای پیام"
politics,"رئیس شورای اطلاع رسانی دولت طی حکمی، حسین بصیریان جهرمی را به عنوان جانشین سردبیر فصلنامه تخصصی روابط عمومی های ایران و مشاور پژوهشی دبیرخانه شورای اطلاع‌رسانی دولت منصوب کرد.
به گزارش ایسنا، در متن حکم سپهر خلجی آمده است:
نظر به مراتب دانش و تجربیات جنابعالی، به موجب این ابلاغ به عنوان جانشین سردبیر فصلنامه تخصصی روابط عمومی های ایران و مشاور پژوهشی دبیرخانه شورای اطلاع رسانی دولت منصوب می شوید.
مشارکت در برنامه های پژوهشی و آموزشی دبیرخانه، هماهنگی فعالیت های تحریریه، انتخاب موضوع و محتوا در چارچوب سیاست های کلان فصلنامه، اولویت گذاری و مدیریت سرویس ها و بخش های تحریریه و برگزاری جلسات منظم با شوراهای سیاستگذاری و سردبیری فصلنامه از اهم انتظارت اینجانب است.
فصلنامه تخصصی روابط عمومی های ایران با صاحب امتیازی  شورای اطلاع رسانی دولت و مدیر مسئولی و سردبیری سپهر خلجی قرار است با هدف تولید، به اشترک گذاری، ترویج پژوهش، دانش و تجربه ها، روندها و رویه های روابط عمومی اثربخش در ایران و توسعه گفتمان علمی در نظام ارتباطات و اطلاع رسانی دستگاههای اجرایی کشور و به منظور ایجاد مرجعیت اطلاعاتی، آموزشی و تحلیلی معتبر در حوزه روابط عمومی ها منتشر شود.
بصیریان جهرمی، دانش آموخته دکترای علوم ارتباطات از دانشگاه علامه طباطبایی است. وی از سال 1385 سابقه تدریس در دانشگاه ها و مراکز آموزشی کشور را در حوزه خبر و مطالعات رسانه در کارنامه خود دارد. مدیریت مرکز فرهنگ و فنآوری جهاد دانشگاهی، مدیریت رسانه های جدید و فضای مجازی مرکز تحقیقات و مدیریت نظارت و ارزیابی خبر و برنامه های برونمرزی در سازمان صدا و سیما از مهمترین سوابق پژوهشی و اجرایی اوست.
انتهای پیام"
