Class,Text
economy,"به گزارش همشهری آنلاین، بر این اساس،تمام متقاضیان واجد شرایط در ماده ۴ دستورالعمل تنظیم بازار خودروسواری (مصوبه جلسه ۵۴۳ شورای رقابت) می‌توانند از فردا (یکشنبه ١۵ بهمن‌ماه) تا ساعت ١٣ روز چهارشنبه (١٨ بهمن ماه) یکی از حساب‌های خود نزد شعب بانک‌های واجد شرایط اعلامی در سامانه را به نام خودرو وارداتی وکالتی و مبلغ ۵٠٠ میلیون تومان را در این حساب مسدود کنند.
متقاضیان پس از تعریف حساب وکالتی و بلوکه کردن وجه ۵٠٠ میلیون تومانی در این حساب می توانند از روز دوشنبه ١۶ بهمن ماه تا ساعت ٢٣ و ٥٩ دقیقه روز جمعه ٢٠ بهمن ماه ثبت‌نام خود در سامانه یکپارچه خودروهای وارداتی انجام داده و تنها یک اولویت از سبد محصولات اعلامی انتخاب کنند.
در این دور از فروش خودروهای وارداتی، ١٣ خودرو (از محل مازادِ خودروهای وارداتی) برای همه‌ متقاضیان عرضه شده است که از این ١٣ مدل خودرو، ١٠ مدل دارای قیمت قطعی در مبادی ورودی و سه خودرو دارای قیمت علی‌الحساب در مبادی ورودی هستند.
خودروهای دارای قیمت‌ علی‌الحساب در مبادی ورودی:
گفتنی است که قیمت‌های مندرج در جداول فوق (قطعی و علی‌الحساب) در مبادی ورودی بوده و هزینه‌ها و عوارض قانونی پس از ترخیص، نظیر بیمه شخص ثالث، مالیات بر ارزش افزوده، هزینه‌های شماره گذاری، اسقاط خودروی فرسوده، کرایه حمل و... به قیمت‌های فوق اضافه می‌شود که واردکنندگان با رعایت آیین‌نامه اجرایی قانون حمایت از مصرف‌کنندگان خودرو می‌توانند نسبت به دریافت آن از مشتری اقدام کنند.
پس از اتمام مهلت ثبت‌نام، چند روز بعد، نتایج مشخص و توسط شرکت‌ها برای مشتریان فراخوان صادر می‌شود؛ عدم واریز وجه در هر یک از مراحل ذکر شده و حداکثر پنج روز پس از فراخوان صورت گرفته، به منزله انصراف از طرح بوده و متقاضی از اولویت بندی خودرو وارداتی انتخابی حذف می‌شود.
شرکت‌های واردکننده نیز می‌بایست مطابق آیین‌نامه اجرایی قانون حمایت از حقوق مصرف کنندگان خودرو نسبت به تحویل خودرو و دریافت وجه از مشتریان اقدام کنند و در صورت هرگونه تاخیر در تحویل، قراردادهای مذکور مشمول جرائم مندرج در آیین نامه خواهند شد.
بدیهی است که با وکالتی کردن حساب و ثبت‌نام اولیه (طی این پنج روز) در سامانه یکپارچه هیچ تعهدی مبنی بر تخصیص خودرو ایجاد نخواهد شد و تعهد از زمان عقد قرارداد میان مشتری و شرکت واردکننده است."
economy,https://www.hamshahrionline.ir/page/archive.xhtml?wide=0&ms=0&pi=6&tp=10 error
economy,"به گزارش همشهری آنلاین، امروز شنبه ۱۴ بهمن تا لحظه تنظیم این خبر بر اساس نرخ اعلامی اتحادیه صنف فروشندگان و سازندگان طلا، جواهر، نقره و سکه تهران، قیمت طلای ۱۸ عیار هر گرم ۲ میلیون و ۸۶۲ هزار تومان، قیمت سکه تمام‌بهار آزادی طرح قدیم ۳۰ میلیون و ۹۰۰ تومان، قیمت سکه تمام‌بهار آزادی طرح جدید نیز ۳۲ میلیون و ۷۵۰ هزار تومان است.
قیمت نیم‌سکه بهار آزادی ۱۸ میلیون و ۶۵۰ هزار تومان، ربع سکه بهار آزادی ۱۱ میلیون و ۶۰۰ هزار تومان و سکه یک‌ گرمی ۶ میلیون و ۱۰۰ هزار تومان تعیین شده است.
پیش بینی از وضعیت بازار طلا و سکه در هفته جاری | این هفته زمان مناسبی برای خرید طلاست؟
محصول نرخ (تومان)
سکه تمام طرح جدید ۳۲ میلیون و ۷۵۰ هزار
سکه تمام طرح قدیم ۳۰ میلیون و ۹۰۰ هزار
نیم سکه بهار آزادی ۱۸ میلیون و ۶۵۰ هزار
ربع سکه بهار آزادی ۱۱ میلیون و ۶۰۰ هزار
سکه یک گرمی ۶ میلیون و ۱۰۰ هزار
طلای ۱۸ عیار ۲ میلیون و ۸۶۲ هزار"
economy,"به گزارش همشهری آنلاین، اقتصاد ایران در طول سال‌های گذشته با تحریم‌های زیادی مواجه بوده است این تحریم‌ها به‌ویژه از ابتدای دهه ۹۰تاکنون روز به روزگسترده‌تر هم شده است با این حال داده‌های موجود نشان می‌دهد که ظرف چند سال گذشته اقتصاد ایران روند رو به رشدی را سپری کرده است به‌ویژه آنکه میزان صادرات نفت در طول ۲ سال گذشته روزبه‌روز افزایش یافته و این موضوع کمک زیادی به اقتصاد ایران کرده است و منجر به افزایش تولید ناخالص داخلی ایران شده است.
سریع‌ترین رشد در منطقه
آنطورکه گزارش تازه صندوق بین‌المللی پول نشان می‌دهد اقتصاد ایران در سال ۲۰۲۳میلادی ۵.۴درصد رشد کرده است که این نشان می‌دهد ایران در فهرست ۵کشوری است که سریع‌ترین رشد اقتصادی را در منطقه داشته‌اند.صندوق بین‌المللی پول پیش از این میزان رشد اقتصادی ایران را ۳اعلام کرده بود. در میان کشورهای منطقه، ارمنستان با ۷درصد رشد و تاجیکستان و گرجستان به‌ترتیب با ۶.۵و ۶.۲درصد رشد صدرنشین هستند.
بعد از آن ازبکستان با ۵.۵درصد رشد در رتبه چهارم قرار دارد و ایران بالاتر از کشورهای ترکیه و عربستان که بزرگ‌ترین اقتصادهای منطقه هستند، در رتبه پنجم رشد اقتصادی قرارگرفته است.
آنطورکه صندوق بین‌المللی پول گزارش کرده اقتصاد عربستان در سال ۲۰۲۳میلادی ۱.۱درصد کوچک‌تر شده است و میزان رشد اقتصادی ترکیه نیز ۱.۴درصد کمتر از ایران یعنی ۴درصد بوده است.
بزرگ‌ترین اقتصادهای منطقه کدامند؟
معیار اصلی بزرگی اقتصاد هرکشوری، میزان تولید ناخالص داخلی آن کشور است، به این معنا که هرچه میزان تولید ناخالص داخلی در یک کشور بیشتر باشد، آن اقتصاد بزرگ‌تر است.
آنطورکه اطلاعات صندوق بین‌المللی پول نشان می‌دهد ایران بعد از کشورهای ترکیه، عربستان، امارات و مصر بزرگ‌ترین اقتصاد منطقه است.
در حال حاضر ارزش تولید ناخالص داخلی ترکیه رقمی بالغ بر ۱۱۵۵میلیارد دلار است و این کشور از این منظر بزرگ‌ترین اقتصاد منطقه است.
بیشتر بخوانید:
ایلان ماسک در ایران ورشکست می شود! | برخی برای صدور مجوز کسب و کار دوست دارند مردم التماس کنند
بعد از آن عربستان با ۱۰۶۹میلیارد دلار و امارات با ۵۰۹میلیارد دلار در رده‌های دوم و سوم قرار دارند. مصر نیز با ۳۹۸میلیارد دلار چهارمین کشور بزرگ منطقه از نظر تولید ناخالص داخلی است.
آمارهای صندوق بین‌المللی پول نشان می‌دهد ارزش تولید ناخالص داخلی ایران در سال ۲۰۲۳میلادی به ۳۶۶میلیارد دلار رسیده و این به‌معنای آن است که اقتصاد ایران پنجمین اقتصاد بزرگ منطقه است.
تولید ناخالص داخلی چیست؟
تولید ناخالص داخلی ابزاری برای اندازه‌گیری میزان تولید در یک کشور است. درواقع به مجموع کل کالا و خدماتی که در یک دوره زمانی در یک کشور تولید می‌شود تولید ناخالص داخلی می‌گویند.
تولید ناخالص داخلی معمولا برمبنای ارز داخلی کشورها و یا به دلار محاسبه می‌شود و نشان می‌دهد که در یک دوره زمانی مثلا یک‌ساله چه میزان کالا و خدمات در یک کشور تولید شده است.
کشورهایی که تولید ناخالص داخلی آنها بالاست، میزان کالاها و خدمات تولید شده داخلی آنها بیشتر از کشورهای دیگر است و عموماً استاندارد زندگی بالاتر و بهتری دارند.این شاخص از اهمیت بسیار بالایی برخوردار است زیرا مبنای محاسبه‌ سایر متغیرهای اقتصاد کلان است.
مقایسه کشورهای منطقه از نظر رشد اقتصادی در سال ۲۰۲۳میلادی
کشور
رشد اقتصادی- درصد
تولید ناخالص داخلی- میلیارد دلار
نرخ تورم- درصد
جمعیت- میلیون نفر
ارمنستان
۷
۲۵
۳.۵
۲.۹
تاجیکستان
۶.۵
۱۲
۴.۶
۱۰
گرجستان
۶.۲
۳۰
۲.۴
۳.۷
ازبکستان
۵.۵
۹۰
۱۰.۲
۳۶
ایران
۵.۴
۳۶۶
۴۷.۰
۸۶.۵
قزاقستان
۴.۸
۲۵۹
۱۵.۰
۱۹.۹
ترکیه
۴
۱۱۵۵
۵۱.۲
۸۶.۳
مصر
۳.۸
۳۹۸
۲۳.۵
۱۰۵.۷
قرقیزستان
۳.۴
۱۳
۱۱.۶
۶.۹
امارات
۳.۴
۵۰۹
۳.۱
۱۰
بحرین
۲.۷
۴۵
۱.۰
۱.۶
آذربایجان
۲.۵
۷۷
۱۰.۳
۱۰.۲
ترکمنستان
۲.۵
۸۲
۵.۸
۶.۳
قطر
۲.۴
۲۳۶
۲.۸
۲.۸
عمان
۱.۲
۱۰۸
۱.۱
۵.۰۹
پاکستان
۰.۲-
۳۴۱
۲۹.۲
۲۳۱.۵
یمن
۰.۵-
۲۱
۱۴.۹
۳۴
کویت
۰.۶-
۱۶۰
۳.۴
۴.۹
عربستان
۱.۱-
۱۰۶۹
۲.۴
۳۲.۸
عراق
۲.۷-
۲۵۵
۵.۳
۴۳.۳"
economy,https://www.hamshahrionline.ir/page/archive.xhtml?wide=0&ms=0&pi=3&tp=10 error
economy,"به گزارش همشهری آنلاین، موسی آقایی با اشاره به بحران های منطقه‌ای و تاثیر آن بر افزایش قیمت ارز گفت: چندین اتفاق داخلی و خارجی از جمله حوادث کرمان، درگیری ایران و پاکستان و همچنین حمله آمریکا و انگلستان به یمن، اقدام تروریستی رژیم صهیونیستی در سوریه و شلیک به پایگاه هوایی آمریکا توسط مقاومت عراق، همگی دست به دست هم داد تا بازار ارز ما دچار نوسان و افزایش قیمت شود اما به عنوان یک فعال اقتصادی امیدوارم این حوادث و تنش های داخلی و خارجی هر چه زودتر به پایان برسد تا دوباره بازار ارز مثل ماه‌های گذشته روزهای آرام و باثباتی را داشته باشد.
آیا بانک مرکزی در مدیریت بازار ارز موفق بود؟
وی در واکنش به این موضوع که گفته می‌شود بانک مرکزی در این شرایط بازار ارز را کنترل و مدیریت کرده، ادامه داد: قطعا اگر اینگونه نبود، با این سطح از نگرانی‌های سیاسی امنیتی منطقه، هم اکنون قیمت دلار بسیار بالاتر از نرخ های اخیر بود. بی تردید بانک مرکزی طبق سیاست های تثبیت و مد نظر خود می تواند همچنان به خوبی بازار ارز را مدیریت کند تا لطمه ای به اقتصاد کشور وارد نشود.
آقائی به فضاسازی رسانه‌ای و جوسازی برای سوق دادن مردم به سمت سرمایه گذاری در بازار ارز نیز گفت: بحث هجوم هیجانی و احساسی مردم به بازار ارز و تقاضاهای خُرد از سوی آنها نیز تاثیر صددرصدی و مداوم در نوسانات بازار ارز ندارد و در نهایت این بانک مرکزی است که می تواند با تکیه بر منابع ارزی و توان خود بازار را مدیریت کند. تحلیل‌ها بر این است قیمت‌های کنونی بزودی به سطح قبلی خود بازمی‌گردد.
امکان ریزش دلار تا قیمت‌های قبلی + جزئیات
دولت قصد ارزپاشی نداشت
این فعال اقتصادی با تایید بر عدم ارزپاشی از سوی بانک مرکزی افزود: مطمئنا اگر بانک مرکزی اقدام به ارزپاشی در بازار می کرد می توانست خیلی زودتر از اینها قیمت دلار را به پایین تر از ۵۰ هزار تومان نیز برساند، اما اینچنین نکرد. در واقع سیاست ها و برنامه های دولت و بانک مرکزی اینطور نیست که با ارزپاشی، بازار را مدیریت کنند؛ چراکه این اتفاق می تواند به اقتصاد کشور و منابع ارزی در آینده لطمه بزرگی وارد آورد.
چرا باید امیدوار بود؟
رئیس اتاق بازرگانی ایران و ازبکستان خاطر نشان کرد: باید به این نکته نیز توجه داشت که با وجود اتفاقات و درگیری های داخلی و خارجی اخیر که در مجموع بحران سیاسی نظامی امنیتی محسوب می‌شوند، همین که قیمت ارز در همین محدوده دچار نوسان شده و مثل سالهای گذشته با افزایش قابل توجهی همراه نبوده، جای امیدواری است. در نتیجه اگر اتفاق جدیدی رخ ندهد و این روند به سمت آرامش برود، بعید به نظر می رسد قیمت دلار تا پایان سال دوباره، جهش کند.
پیش بینی این فعال اقتصادی در حالی است که روز گذشته گزارش میدانی از بازار حکایت از فروکش کردن تب و تاب قیمت دلار داشت. قیمت دلار که در روزهای گذشته در بازار آزاد همسو با اخبار سیاسی تا ۵۹ هزار تومان هم پیش رفته بود، روز گذشته در ادامه روند کاهشی روز چهارشنبه و پنجشنبه، به کانال ۵۶ هزار تومان برگشت."
economy,"به گزارش همشهری آنلاین، پس از انتقال موفق و کامل سپرده‌ها، دارایی ها، تسهیلات، کارکنان و شعب موسسه اعتباری نور به بانک ملی ایران در کمتر از ۲ ماه، مجمع عمومی فوق‌العاده مؤسسه اعتباری غیربانکی نور توسط کمیته عالی ساماندهی بازار غیرمتشکل پولی در بانک مرکزی برگزار و بر اساس تصمیم اعضاء مجمع عمومی یاد شده، این موسسه منحل شد و هیأت تصفیه مؤسسه یاد شده نیز توسط بانک مرکزی ایران منصوب و فرآیند تصفیه مؤسسه آغاز شده است.
بر اساس این گزارش، در راستای انجام اصلاحات لازم در نظام بانکی کشور و به منظور صیانت از حقوق سپرده‌گذاران و حفظ ثبات و سلامت نظام بانکی ایران، بر اساس مصوبات شورای عالی هماهنگی اقتصادی(سران سه قوه)، شورای پول و اعتبار و کمیته تخصصی اصلاح نظام بانکی، وضعیت مؤسسه اعتباری غیربانکی نور تعیین تکلیف شد و در همین راستا شعب و سپرده‌ها و بخشی از دارایی‌های مؤسسه اعتباری غیربانکی نور (متناظر با سپرده‌های انتقالی) به بانک ملی ایران منتقل شده است.
دومینوی انحلال موسسه‌های اعتباری ناتراز ادامه دارد | انحلال یک موسسه اعتباری دیگر
شایان ذکر است هدف بانک مرکزی در تدوین برنامه ساماندهی مؤسسه مذکور این بود که این فرآیند در کوتاه‌ترین زمان ممکن و با کمترین مسائل مربوطه به سرانجام مطلوب برسد.
در این راستا و به منظور اطلاع‌رسانی شفاف به آحاد جامعه، به‌ویژه ذینفعان اصلی مؤسسه اعتباری مزبور (سپرده‌گذاران، سهامداران و کارکنان)، موارد زیر را به استحضار می‌رساند؛
در چارچوب مصوبات یاد شده و اختیارات بالادستی اعطایی به بانک مرکزی، مجمع عمومی فوق‌العاده مؤسسه اعتباری غیربانکی نور در روز چهارشنبه مورخ ۱۱/۱۱/۱۴۰۲ توسط کمیته عالی ساماندهی بازار غیرمتشکل پولی برگزار و بر اساس تصمیم اعضاء محترم مجمع عمومی یاد شده مؤسسه مزبور منحل گردیده و هیأت تصفیه مؤسسه یاد شده توسط بانک مرکزی ایران منصوب و فرایند تصفیه مؤسسه آغاز شده است.
این فرآیند به عنوان گامی مهم در راستای حفظ ثبات و سلامت نظام بانکی محسوب شدهو بانک مرکزی جمهوری اسلامی ایران از هموطنان گرامی تقاضا دارد اخبار و اطلاعات مربوط به این طرح ملی را صرفاً از طریق اطلاعیه‌های رسمی بانک مرکزی جمهوری اسلامی ایران پیگیری کند."
economy,"به گزارش همشهری آنلاین، شاخص کل بورس تهران در پایان معاملات امروز یکشنبه ۱۵ بهمن با ۱۰ هزار و ۹۰۲ واحد کاهش، به ۲ میلیون و ۱۰۰ هزار و ۱۸۱ واحد رسید.
شاخص هم وزن با ۸۸۲ واحد کاهش به ۷۳۶ هزار و ۶۴۵ واحد رسید. نمادهای «تاپیکو، فولاد، شپنا، شستا، فملی، کگل و پارسان» بیشترین تاثیر را بر شاخص داشتند و همگی باعث افت شاخص بورس شدند.
ارزش روز سهام عدالت چقدر است؟ | آخرین وضعیت اختصاص سهام عدالت به جاماندگان
شاخص فرابورس هم در پایان معاملات امروز با ۷۳ واحد کاهش به ۲۵ هزار و ۵۰۴ واحد رسید. نمادهای «وسپهر، خاور، مادیرا و فصبا» بیشترین تاثیر منفی را بر شاخص فرابورس داشتند."
economy,https://www.hamshahrionline.ir/page/archive.xhtml?wide=0&ms=0&pi=2&tp=10 error
economy,"به گزارش همشهری آنلاین،هفته گذشته قیمت ارز روند پرتلاطمی را طی کرد. البته روند صعودی نرخ ارز در بازار آزاد از دی‌ماه و به‌دنبال رویدادهای سیاسی منطقه، اما به‌آهستگی شروع شده بود. با وجود این، هفته گذشته نرخ ارز از محدوده ۵۲ هزار تومان تا ۵۹ هزار تومان هم پیش رفت. ناآرامی‌ها در یمن و حمله موشکی جمهوری اسلامی ایران به تروریست‌های پاکستان در این تلاطم‌ها بی‌تاثیر نبود.
با وجود این، از روز چهارشنبه هفته گذشته، این روند صعودی معکوس شد و قیمت دلار که در آستانه عبور ۶۰ هزار تومان بود، در یک عقب‌گرد کامل، روند نزولی به خود گرفت؛ تا جایی که روز گذشته در بازار آزاد، قیمت این ارز آمریکایی از محدوده ۵۸ هزار تومان به ۵۶ هزار تومان هم رسید و به گفته دلالان بازار فردوسی هم، ارز کاهشی بود.
البته نرخ ارز در مرکز مبادله، این روزها برخلاف روند صعودی نرخ ارز در بازار غیررسمی، ثابت مانده بود. همچنین نرخ دلار امروز در مرکز مبادله طلا و ارز به قیمت ۴۲ هزار و ۹۲۰ و نرخ یورو به قیمت ۴۶ هزار و ۳۴۱ تومان مبادله شد.
کارشناسان اقتصادی معتقدند رویدادهای سیاسی تاثیر زیادی بر نرخ ارز دارد. به همین دلیل هم این روزها بازار آزاد شاهد ناآرامی‌هایی از جنس افزایش نرخ دلار بود. با وجود این، همانطور که نرخ ارز از ابتدای مهرماه و به‌دنبال جنگ بین فلسطین و رژیم صهیونیستی تنها به مدت چند روز صعودی بود و به ۵۲ هزار تومان رسید و باز هم به ۵۰ هزار تومان برگشت، روند صعودی هفته گذشته در بازار هم ادامه‌دار نبود.
در عین حال اگرچه اتفاقات سیاسی، منجر به بروز رفتارهای هیجانی در بازار می‌شود، کمااینکه هفته گذشته نرخ دلار را به ۵۹ هزار تومان هم رساندند، اما روند معکوس ممکن است کمی آرام‌تر رخ دهد؛ زیرا به گفته کارشناسان، اطمینان از اینکه دنیای سیاست آرام شده تا به بازار ثابت شود، کمی طول می‌کشد و به همین دلیل کاهش قیمت ارز آهسته‌تر رخ می‌دهد.
با این وجود، تلاش بانک مرکزی در این ماه‌ها این بوده که ثبات را در بازار ارز ایجاد کند و تاکید رئیس کل بانک مرکزی بر کافی بودن ذخایر ارزی هم از همین موضوع حکایت می‌کند. کارشناسان اقتصادی هم امیدوارند که بانک مرکزی با تدابیر خود از جمله تقویت روزافزون منابع ارزی در دسترس خود و هم اتخاذ سیاست‌های ارزی درست و باثبات، در بازار ارز آرامش ایجاد کند."
economy,"به گزارش همشهری آنلاین، اخیرا رئیس سازمان برنامه و بودجه ضمن اشاره به اینکه هنوز مبلغ عیدی کارکنان دولت قطعی نشده، خبر از واریز آن تا پایان هفته آتی داد.
این در حالی است که بر اساس ماده ۷۵ قانون مدیریت خدمات کشوری، امتیاز عیدی پایان سال کارمندان، بازنشستگان و موظفین، معادل ۵، ۰۰۰ امتیاز تعیین شده است و با اعمال ضریب حقوق، میزان رقم ریالی آن به دست می‌آید.
گفتنی است با توجه به ضریب حقوقی سال جاری (۴، ۰۲۴)، مبلغ رقم عیدی پایان سال حداقل ۲، ۰۱۲، ۰۰۰ تومان خواهد بود. لازم به ذکر است دولت در دو سال اخیر و برای جبران بخشی از این عقب ماندگی، عیدی کارکنان دولت را بر اساس قاعده جدید (مبالغ بالاتر برای کارکنان مشمول عائله‌مندی و اولاد) محاسبه و پرداخت کرده است.
اگرچه در سال های اخیر همواره نرخ تورم بالاتر از رقم ضریب ریالی عیدی ها بوده است اما به هر حال به نظر می رسد اگر دولت قصد داشته باشد طبق رویه سال های قبل عمل کند، احتمالا با توجه به ضریب حقوقی سال جاری، کف عیدی کارمندان حدود ۲.۰۱۲.۰۰۰ هزار تومان خواهد بود.
البته با توجه به اینکه ارقامی به ازای عائله مندی و همچنین تعداد فرزندان به این عدد افزوده خواهد شد، برآوردها نشان می دهد برای یک خانواده ۴ نفره احتمالا شاهد واریز عیدی حدود ۳ میلیون تومان باشیم.
خبر خوشحال کننده دولت به کارمندان | اظهار نظر منظور درباره مبلغ عیدی
گفتنی است در شرایطی احتمالا شاهد کف ۲ میلیون تومانی برای واریز عیدی کارکنان دولت هستیم، که در سال گذشته عیدی کارکنان دولت حدود ۱ میلیون ۸۰۰ هزار تومان واریز شد.
به بیانی دیگر انتظار می رود دولت اگر قصد جبران تورم ۴۰ درصدی یکسال گذشته را دارد، حداقل باید کف عیدی را نسبت به سال گذشته ۴۰ درصد افزایش دهد.
در واقع اگر مبلغ عیدی پرداختی به کارکنان دولت، عدد کمتری از ۲ میلیون ۵۰۰ هزار تومان باشد می توان می گفت مشابه دو سال گذشته همچنان رقم عیدی کارکنان دولت، از نرخ تورم کمتر بوده و نتوانسته قدرت خرید از دست رفته کارمندان را جبران کند."
economy,https://www.hamshahrionline.ir/page/archive.xhtml?wide=0&ms=0&pi=11&tp=10 error
economy,"به گزارش همشهری آنلاین، نادر بذرافشان با اشاره به کاهش نرخ ارز در بازار گفت: با توجه به کاهش اندک نرخ ارز در آخرین روز معاملاتی هفته قیمت طلا و سکه نیز کاهشی شد؛ اما وضعیت رکود در بازار همچنان پابرجاست و تقاضا تغییری نکرده است.
وی افزود: کاهش حباب سکه بستگی به تقاضا دارد و چون تقاضا کمتر شده اندکی نیز از حباب سکه تخلیه شده است.
رییس اتحایه طلا و جواهر تهران در پیش بینی از وضعیت بازار طلا در هفته آینده نیز به اقتصاد آنلاین گفت: به نظر می رسد اوایل هفته نوسان چشمگیری در بازار شاهد نباشیم ممکن است در نهایت قیمت‌ها نوسان یک تا سه درصدی داشته باشند. احتمال کاهش قیمت‌ها کم است ممکن است با روند انس جهانی قیمت طلا و سکه نیز افزایش یابد.
همچنین بذرافشان از آغاز به کار کارگروه تخصصی طلا، جواهر، نقره و سکه در اتاق اصناف خبر داد و اظهار کرد: به درخواست ریاست اتاق اصناف با توجه به اینکه حوزه طلا شرایط خاصی دارد و برای پیگیری مباحث حقوقی، اجرای سامانه جامع تجارت و مسائل و مشکلات چرخه تولید و توزیع طلا این کارگروه راه‌اندازی شد.
خبر مهم از بازار طلا و سکه | بازار به کدام سمت می رود؟
بنابر اعلام اتاق نادر بذرافشان رئیس اتحادیه صنف طلا و جواهر تهران، شربیانی رئیس اتحادیه طلا و جواهر تبریز، نیکخواه رئیس اتحادیه طلا و جواهر اصفهان، نوری‌زاده رئیس اتحادیه طلا و جواهر یزد و معلمی رئیس اتحادیه طلا و جواهر ساری را به عنوان اعضای اصلی هیات رییسه کارگروه و آقایان زرین‌مهر و پورتوکل به عنوان اعضای علی البدل انتخاب شدند."
economy,https://www.hamshahrionline.ir/page/archive.xhtml?wide=0&ms=0&pi=5&tp=10 error
economy,"به گزارش همشهری آنلاین، رئیس اتحادیه پرنده و ماهی گفت: اکنون قیمت مرغ گرم در بازار به کیلویی ۷۸ تا ۸۵ هزار تومان رسیده است.
مهدی یوسف خانی افزود: روزانه ۱۵۰۰ تن مرغ گرم در استان تهران توزیع می‌شود و نیاز هم در همین اندازه است، خبرهای خوبی هم از تولید و توزیع در استان‌ها وجود دارد که آمارها از تولید بیش از نیاز کشور حکایت دارد.
وی اضافه کرد: توزیع روزانه ۱۵۰۰ تن مرغ گرم در استان تهران، معادل بار ۱۵۰ کامیون ۱۰ تنی است.
جدیدترین قیمت گوشت گوسفندی در بازار | گردن گوسفندی کیلویی چند شد؟
ابراهیم مرادزاده، کارشناس کشاورزی، معتقد است که با جوجه‌ریزی ۱۲۰ میلیون قطعه نیاز ۲۵۰ هزار تن مرغ در ماه برطرف می‌شود این در حالی است که بنابر اعلام وزارت جهاد و تشکل‌های تولیدی، جوجه ریزی به ۱۵۰ میلیون قطعه رسیده که براین اساس تولید مرغ به بالای ۳۰۰ هزار تن خواهد رسید.
در حالی که کمبود و گرانی نهاده ۲ عامل کاهش جوجه ریزی چندین ماه اخیر و افزایش قیمت مرغ عنوان می شود، به تازگی مدیرکل اداره پشتیبانی امور دام مازندران گفته است که توزیع نهاده‌های دامی در مازندران با رشد ۵۷ درصدی روبه‌ رو بوده است.
جبرئیل برادری، رئیس جهاد کشاورزی استان تهران هم به تازگی گفته است که برای تامین مرغ ایام عید و ماه رمضان هیچ مشکلی وجود ندارد.
میزان جوجه‌ریزی از عرضه ماهانه ۵۰ هزار تن بیش از نیاز کشور از ماه آینده حکایت دارد. قانون عرضه و تقاضا تعیین کننده قیمت بازار است."
